id	event	title	url	begin	end	duration	day	location	track	format	level	lang	speakers	last_modified
rp14-session-2651	rp14	[Anmeldepflichtig] Could Should Would – Urbane Zukunft und digitale Möglichkeitsräume	https://14.re-publica.de/session/anmeldepflichtig-could-should-would-urbane-zukunft-und-digitale-moeglichkeitsraeume	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 17:00:00 GMT+0200 (CEST)	7200	2014-05-06	stage J	business-innovation	talk	beginner	de	Jürgen Mayer H.	1399769406.563
rp14-session-2654	rp14	Non-aggression as a binding promise in Open Source	https://14.re-publica.de/session/non-aggression-binding-promise-open-source	Tue May 06 2014 12:15:00 GMT+0200 (CEST)	Tue May 06 2014 12:45:00 GMT+0200 (CEST)	1800	2014-05-06	newthinking	business-innovation	talk	intermediate	en	Mirko Boehm	1399769406.563
rp14-session-2655	rp14	Bye bye Gatekeeper: Wer bestimmt die Themen im Netz?	https://14.re-publica.de/session/bye-bye-gatekeeper-wer-bestimmt-themen-im-netz	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage 4	politics-society	discussion	beginner	de	Sabine  Mohamed, Anne Wizorek, Kübra Gümüşay, Ferda Ataman	1399769406.563
rp14-session-2656	rp14	Sie werden nicht glauben, was Sie hier sehen!	https://14.re-publica.de/session/sie-werden-nicht-glauben-was-sie-hier-sehen	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	Tue May 06 2014 17:15:00 GMT+0200 (CEST)	1800	2014-05-06	stage 2	culture	talk	intermediate	de	Johnny Haeusler	1399769406.563
rp14-session-266	rp14	Defending Human Rights worldwide - learning from the best - what's working & why	https://14.re-publica.de/session/defending-human-rights-worldwide-learning-best-whats-working-why	Tue May 06 2014 12:30:00 GMT+0200 (CEST)	Tue May 06 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-06	stage 2	media	discussion	intermediate	en	Felipe  Altenfelder, Bianca Jagger, Sanjay Goel	1399769406.563
rp14-session-2662	rp14	Wohnungslosigkeit in Berlin	https://14.re-publica.de/session/wohnungslosigkeit-berlin	Wed May 07 2014 13:45:00 GMT+0200 (CEST)	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-07	stage E	politics-society	discussion	beginner	de	Dr. Thomas Specht, Guido Fahrendholz, Sina Kamala, Michaela Lampert	1399769406.563
rp14-session-2663	rp14	Netmundial: Großer Sprung vorwärts, ein paar Schritte zurück 	https://14.re-publica.de/session/netmundial-grosser-sprung-vorwaerts-paar-schritte-zurueck	Thu May 08 2014 11:45:00 GMT+0200 (CEST)	Thu May 08 2014 12:15:00 GMT+0200 (CEST)	1800	2014-05-08	stage 2	politics-society	talk	advanced	de	Jeanette Hofmann	1399769406.563
rp14-session-2666	rp14	Welcome!	https://14.re-publica.de/session/welcome	Tue May 06 2014 10:00:00 GMT+0200 (CEST)	Tue May 06 2014 11:00:00 GMT+0200 (CEST)	3600	2014-05-06	stage 1	republica	talk	beginner	de	Elmar Giglinger, Johnny Haeusler, Markus Beckedahl, Tanja Haeusler, Andreas Gebhard	1401138607.708
rp14-session-2667	rp14	Goodbye & farewell!	https://14.re-publica.de/session/goodbye-farewell	Thu May 08 2014 18:30:00 GMT+0200 (CEST)	Thu May 08 2014 19:30:00 GMT+0200 (CEST)	3600	2014-05-08	stage 1	republica	talk	beginner	de	Johnny Haeusler, Tanja Haeusler, Markus Beckedahl, Andreas Gebhard	1402262407.776
rp14-session-2668	rp14	Urban exploration: local places under a different angle	https://14.re-publica.de/session/urban-exploration-local-places-under-different-angle	Tue May 06 2014 15:30:00 GMT+0200 (CEST)	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-06	stage 5	culture	talk	beginner	en	Aleksey Stemmer	1399769406.563
rp14-session-2677	rp14	Loise and the African Dream	https://14.re-publica.de/session/loise-and-african-dream	Tue May 06 2014 14:15:00 GMT+0200 (CEST)	Tue May 06 2014 14:45:00 GMT+0200 (CEST)	1800	2014-05-06	stage 6	business-innovation	talk	beginner	en	Julia Manske	1399907407.17
rp14-session-2678	rp14	Let's visualize it! Making sense of globalization through data visualization	https://14.re-publica.de/session/lets-visualize-it-making-sense-globalization-through-data-visualization	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-06	stage A	politics-society	discussion	beginner	en	Jan Arpe, Moritz Stefaner, Tariq Khokhar, Maya Indira Ganesh	1399769406.563
rp14-session-268	rp14	Catch me if you can - Ephemere Profile und flüchtige Accounts	https://14.re-publica.de/session/catch-me-if-you-can-ephemere-profile-und-fluechtige-accounts	Thu May 08 2014 14:15:00 GMT+0200 (CEST)	Thu May 08 2014 14:45:00 GMT+0200 (CEST)	1800	2014-05-08	stage 5	culture	talk	beginner	de	Kixka Nebraska	1399769406.563
rp14-session-2680	rp14	Take a Deep Breath Before Making	https://14.re-publica.de/session/take-deep-breath-making	Thu May 08 2014 12:30:00 GMT+0200 (CEST)	Thu May 08 2014 13:00:00 GMT+0200 (CEST)	1800	2014-05-08	stage 6	business-innovation	talk	beginner	en	Bilal Ghalib	1399769406.563
rp14-session-2681	rp14	Don’t talk to women in tech about women in tech	https://14.re-publica.de/session/dont-talk-women-tech-about-women-tech	Thu May 08 2014 15:00:00 GMT+0200 (CEST)	Thu May 08 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-08	stage 6	business-innovation	discussion	beginner	en	Martha Chumo, Nanjira Sambuli, Clarisse Iribagiza	1399769406.563
rp14-session-2682	rp14	Driving Global Innovation  – Roadtrips and other learning and collaboration formats   	https://14.re-publica.de/session/driving-global-innovation-roadtrips-and-other-learning-and-collaboration-formats	Thu May 08 2014 14:15:00 GMT+0200 (CEST)	Thu May 08 2014 14:45:00 GMT+0200 (CEST)	1800	2014-05-08	stage 6	business-innovation	discussion	beginner	en	Victoria Wenzelmann, Faruq Hunter, Fabian-Carlos Guhl	1399769406.563
rp14-session-2691	rp14	From Silicon Alley to Silicon Savannah 	https://14.re-publica.de/session/silicon-alley-silicon-savannah	Thu May 08 2014 10:00:00 GMT+0200 (CEST)	Thu May 08 2014 11:00:00 GMT+0200 (CEST)	3600	2014-05-08	stage 6	business-innovation	discussion	intermediate	en	David Knight, Jay Fajardo, Paula Gutierrez, Tayo Akinyemi	1399769406.563
rp14-session-2696	rp14	Between Freedom and Fear - Digital Media as Tools of Expression and Repression	https://14.re-publica.de/session/between-freedom-and-fear-digital-media-tools-expression-and-repression	Thu May 08 2014 11:15:00 GMT+0200 (CEST)	Thu May 08 2014 12:15:00 GMT+0200 (CEST)	3600	2014-05-08	stage 6	politics-society	discussion	intermediate	en	Matthias Spielkamp, Oksana Romaniuk, Dr. Roger Fischer, Stephanie Hankey, Markos Lemma, Reem Almasri	1399769406.563
rp14-session-2697	rp14	Wie ich 1 Million € für die Cannabislegalisierung gewann	https://14.re-publica.de/session/ich-1-million-eu-fuer-cannabislegalisierung-gewann	Thu May 08 2014 11:15:00 GMT+0200 (CEST)	Thu May 08 2014 11:45:00 GMT+0200 (CEST)	1800	2014-05-08	stage 5	politics-society	talk	beginner	de	Georg Wurth	1399769406.563
rp14-session-2699	rp14	Hashtags & Politics: Europawahl 2014	https://14.re-publica.de/session/hashtags-politics-europawahl-2014	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-06	stage J	politics-society	workshop	beginner	de	Thilo Kunzemann, Sven Saekert, Elisabeth Wisniewski	1399769406.563
rp14-session-270	rp14	Von der Informationsüberlastung zur Informationssouveränität. 	https://14.re-publica.de/session/informationsueberlastung-zur-informationssouveraenitaet	Wed May 07 2014 13:00:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage 6	research-education	talk	beginner	de	Bernhard Pörksen	1399769406.563
rp14-session-2700	rp14	Ist die Gesellschaft reif für autonomes Fahren?	https://14.re-publica.de/session/gesellschaft-reif-fuer-autonomes-fahren	Wed May 07 2014 16:15:00 GMT+0200 (CEST)	Wed May 07 2014 17:15:00 GMT+0200 (CEST)	3600	2014-05-07	stage 5	business-innovation	discussion	beginner	de	Stefanie Söhnchen, Prof. Tobias Wallisser, Helmuth Ritzer, Walter Matthias  Kunze	1399769406.563
rp14-session-2701	rp14	Hello Government – Better governance in 140 characters?	https://14.re-publica.de/session/hello-government-better-governance-140-characters	Thu May 08 2014 17:30:00 GMT+0200 (CEST)	Thu May 08 2014 18:30:00 GMT+0200 (CEST)	3600	2014-05-08	stage 6	politics-society	discussion	intermediate	en	Rosemary  Mbabazi, Geraldine de Bastion, Pranesh Prakash, Friedrich Kitschelt	1399769406.563
rp14-session-2702	rp14	National Final of Telekom Innovation Contest	https://14.re-publica.de/session/national-final-telekom-innovation-contest	Wed May 07 2014 16:15:00 GMT+0200 (CEST)	Wed May 07 2014 17:15:00 GMT+0200 (CEST)	3600	2014-05-07	stage 4	business-innovation	action	beginner	en	Cem  Ergün-Müller	1399769406.563
rp14-session-2703	rp14	Bloggers attacked in the courtroom: how to fight back	https://14.re-publica.de/session/bloggers-attacked-courtroom-how-fight-back	Wed May 07 2014 11:45:00 GMT+0200 (CEST)	Wed May 07 2014 12:15:00 GMT+0200 (CEST)	1800	2014-05-07	stage 2	media	talk	beginner	en	Nani Jansen	1399769406.563
rp14-session-2704	rp14	Social innovation and entrepreneurship Ground Zero. Building the ecosystem from scratch.	https://14.re-publica.de/session/social-innovation-and-entrepreneurship-ground-zero-building-ecosystem-scratch	Wed May 07 2014 11:15:00 GMT+0200 (CEST)	Wed May 07 2014 11:45:00 GMT+0200 (CEST)	1800	2014-05-07	GIG lounge	business-innovation	talk	beginner	en	Sophie Lamprou	1399769406.563
rp14-session-2705	rp14	24. netzpolitischer Abend des Digitale Gesellschaft e.V.	https://14.re-publica.de/session/24-netzpolitischer-abend-des-digitale-gesellschaft-ev	Tue May 06 2014 18:45:00 GMT+0200 (CEST)	Tue May 06 2014 19:45:00 GMT+0200 (CEST)	3600	2014-05-06	stage 5	politics-society	talk	beginner	de	Alexander Sander, Volker Tripp, Thomas Lohninger, Kirsten Fiedler, Leonhard Dobusch	1399769406.563
rp14-session-2714	rp14	Interview mit Gabriele Fischer von brand eins	https://14.re-publica.de/session/interview-gabriele-fischer-brand-eins	Thu May 08 2014 15:00:00 GMT+0200 (CEST)	Thu May 08 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-08	stage 1	business-innovation	talk	beginner	de	Johnny Haeusler	1401138607.708
rp14-session-2715	rp14	Irgendwo muss man halt anfangen - Programmieren für Nullcheckerbunnys	https://14.re-publica.de/session/irgendwo-muss-man-halt-anfangen-programmieren-fuer-nullcheckerbunnys-0	Wed May 07 2014 17:30:00 GMT+0200 (CEST)	Wed May 07 2014 18:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage C	research-education	workshop	beginner	de	Kathrin Passig, Anne Schüßler	1399769406.563
rp14-session-2716	rp14	From ACTA to TTIP – Global trade agreements	https://14.re-publica.de/session/acta-ttip-global-trade-agreements	Tue May 06 2014 15:00:00 GMT+0200 (CEST)	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-06	stage 2	politics-society	talk	intermediate	en	Jamie Love	1399769406.563
rp14-session-2717	rp14	Wer soll uns regulieren?	https://14.re-publica.de/session/wer-soll-uns-regulieren	Tue May 06 2014 17:15:00 GMT+0200 (CEST)	Tue May 06 2014 17:45:00 GMT+0200 (CEST)	1800	2014-05-06	stage 2	politics-society	talk	intermediate	de	Frank  Rieger	1399769406.563
rp14-session-2718	rp14	Made in Africa - The Movie	https://14.re-publica.de/session/made-africa-movie	Wed May 07 2014 18:45:00 GMT+0200 (CEST)	Wed May 07 2014 20:30:00 GMT+0200 (CEST)	6300	2014-05-07	stage C	business-innovation	action	beginner	en	Geraldine de Bastion	1399769406.563
rp14-session-2719	rp14	Maker Culture vs. Industrial Innovation Strategies? 	https://14.re-publica.de/session/maker-culture-vs-industrial-innovation-strategies	Thu May 08 2014 16:15:00 GMT+0200 (CEST)	Thu May 08 2014 17:15:00 GMT+0200 (CEST)	3600	2014-05-08	stage 6	business-innovation	discussion	intermediate	en	Bastian Lange, Ahmed Bastawy, Tiemo Ehmke	1399769406.563
rp14-session-272	rp14	 Internet into the wild - Myanmar goes online	https://14.re-publica.de/session/internet-wild-myanmar-goes-online	Wed May 07 2014 14:15:00 GMT+0200 (CEST)	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	1800	2014-05-07	stage C	business-innovation	talk	intermediate	en	Sascha Funk	1399769406.563
rp14-session-2720	rp14	Journalismus. Nur besser.	https://14.re-publica.de/session/journalismus-nur-besser	Wed May 07 2014 10:30:00 GMT+0200 (CEST)	Wed May 07 2014 11:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage 1	media	talk	intermediate	de	Constantin Seibt	1401118207.185
rp14-session-2721	rp14	BEST OF - Science Slam	https://14.re-publica.de/session/best-science-slam	Wed May 07 2014 20:00:00 GMT+0200 (CEST)	Wed May 07 2014 21:00:00 GMT+0200 (CEST)	3600	2014-05-07	stage 5	science-technology	action	beginner	de	Johannes von Borstel, Michael Metzger, Reinhard  Remfort, Johannes  Kretzschmar	1399769406.563
rp14-session-2722	rp14	Cultivating Whimsy through Applied Unicornomics	https://14.re-publica.de/session/cultivating-whimsy-through-applied-unicornomics	Wed May 07 2014 16:15:00 GMT+0200 (CEST)	Wed May 07 2014 16:45:00 GMT+0200 (CEST)	1800	2014-05-07	stage 1	business-innovation	talk	beginner	en	Jessica S. Marquis	1401138607.708
rp14-session-2723	rp14	Healthcare in the wild – welcome to the garage	https://14.re-publica.de/session/healthcare-wild-welcome-garage	Wed May 07 2014 11:45:00 GMT+0200 (CEST)	Wed May 07 2014 12:15:00 GMT+0200 (CEST)	1800	2014-05-07	stage D	science-technology	talk	beginner	en	Fredrik Debong	1399769406.563
rp14-session-2724	rp14	Cyborgs, sechste Sinne und selbstaufgerüstete Untote. Wer entscheidet, was ein Körper kann?	https://14.re-publica.de/session/cyborgs-sechste-sinne-und-selbstaufgeruestete-untote-wer-entscheidet-was-koerper-kann	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-07	stage 4	science-technology	discussion	beginner	de	Max Hoppenstedt, Nadja Buttendorf, Stefan Greiner	1399769406.563
rp14-session-2725	rp14	Phone repair soldering workshop	https://14.re-publica.de/session/phone-repair-soldering-workshop	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-07	GIG makerspace	science-technology	workshop	advanced	en	Stefania Druga	1399769406.563
rp14-session-2726	rp14	Making Makerspaces Profitable and Sustainable	https://14.re-publica.de/session/making-makerspaces-profitable-and-sustainable	Wed May 07 2014 13:45:00 GMT+0200 (CEST)	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-07	GIG makerspace	business-innovation	workshop	intermediate	en	Ahmed Bastawy	1399769406.563
rp14-session-2727	rp14	Build your own Cell Phone Charger!	https://14.re-publica.de/session/build-your-own-cell-phone-charger	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	8100	2014-05-06	GIG makerspace	business-innovation	workshop	intermediate	en	Victor Nyang'a	1399769406.563
rp14-session-2728	rp14	TTIP - Closed shop agreement in times of open government initiatives?	https://14.re-publica.de/session/ttip-closed-shop-agreement-times-open-government-initiatives	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-06	stage 5	politics-society	discussion	intermediate	en	Joachim Bühler, Bruno Kramm, Solana Larsen, Glyn  Moody 	1399769406.563
rp14-session-2729	rp14	D.I.Y Arduino Board	https://14.re-publica.de/session/diy-arduino-board	Wed May 07 2014 11:15:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	8100	2014-05-07	GIG makerspace	business-innovation	workshop	intermediate	en	Victor Nyang'a	1399769406.563
rp14-session-2730	rp14	Make your own Portable Laser Cutter 	https://14.re-publica.de/session/make-your-own-portable-laser-cutter	Wed May 07 2014 16:15:00 GMT+0200 (CEST)	Wed May 07 2014 18:30:00 GMT+0200 (CEST)	8100	2014-05-07	GIG makerspace	business-innovation	workshop	beginner	de	Moushira Elamrawy	1399769406.563
rp14-session-2731	rp14	Say it on Screen - Printing Workshop	https://14.re-publica.de/session/say-it-screen-printing-workshop	Tue May 06 2014 16:15:00 GMT+0200 (CEST)	Tue May 06 2014 18:30:00 GMT+0200 (CEST)	8100	2014-05-06	GIG makerspace	culture	workshop	beginner	en	Sandra Andersson, Elizaveta Barsegova	1399769406.563
rp14-session-2734	rp14	Maker Approaches to Urban Innovation	https://14.re-publica.de/session/maker-approaches-urban-innovation	Thu May 08 2014 13:45:00 GMT+0200 (CEST)	Thu May 08 2014 14:15:00 GMT+0200 (CEST)	1800	2014-05-08	stage 6	business-innovation	discussion	intermediate	en	Sénamé Koffi Agbodjinou, Jay Cousins, Jon Stever	1399769406.563
rp14-session-2735	rp14	WikiLeaks, Manning and Snowden: From USA to USB	https://14.re-publica.de/session/wikileaks-manning-and-snowden-usa-usb	Tue May 06 2014 13:45:00 GMT+0200 (CEST)	Tue May 06 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-06	stage 1	politics-society	discussion	intermediate	en	Alexa O'Brien, Sarah Harrison	1399769406.563
rp14-session-2736	rp14	How Do We Know that Tech Hubs Make A Difference? A Crash Course on Evaluation in Innovation Ecosystems	https://14.re-publica.de/session/how-do-we-know-tech-hubs-make-difference-crash-course-evaluation-innovation-ecosystems	Tue May 06 2014 15:30:00 GMT+0200 (CEST)	Tue May 06 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-06	GIG lounge	business-innovation	talk	intermediate	en	Nicolas Friederici	1399769406.563
rp14-session-2737	rp14	Looking for Freedom	https://14.re-publica.de/session/looking-freedom	Tue May 06 2014 16:15:00 GMT+0200 (CEST)	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	1800	2014-05-06	stage 1	politics-society	discussion	intermediate	en	David Hasselhoff, Mikko Hypponen	1399769406.563
rp14-session-2740	rp14	Where Old-World Meets New-Era: Creating Solution Processes for Global Change	https://14.re-publica.de/session/where-old-world-meets-new-era-creating-solution-processes-global-change	Tue May 06 2014 17:30:00 GMT+0200 (CEST)	Tue May 06 2014 18:30:00 GMT+0200 (CEST)	3600	2014-05-06	stage 3	politics-society	discussion	intermediate	en	Jonathan Imme, Jonathan Henning	1399769406.563
rp14-session-2741	rp14	Just the facts or all the propaganda? Reporting from and about Ukraine	https://14.re-publica.de/session/just-facts-or-all-propaganda-reporting-and-about-ukraine	Tue May 06 2014 16:15:00 GMT+0200 (CEST)	Tue May 06 2014 17:15:00 GMT+0200 (CEST)	3600	2014-05-06	stage 5	media	discussion	intermediate	en	Oksana Romaniuk, Alena Popova	1399769406.563
rp14-session-2742	rp14	Big Data? Intelligente Maschinen!	https://14.re-publica.de/session/big-data-intelligente-maschinen	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage 6	politics-society	talk	beginner	de	Yvonne Hofstetter	1399769406.563
rp14-session-2744	rp14	Designforschung für die vernetzte Gesellschaft 	https://14.re-publica.de/session/designforschung-fuer-vernetzte-gesellschaft	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage 1	science-technology	talk	beginner	de	Gesche Joost	1402262407.776
rp14-session-2745	rp14	Lightning Talks	https://14.re-publica.de/session/lightning-talks	Thu May 08 2014 13:45:00 GMT+0200 (CEST)	Thu May 08 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-08	stage 4	republica	talk	beginner	de	Maren Heltsche, Anne Roth, Sebastian Horndasch, Rahel Kraska, Wolf Lotter, Ulf Brandes, Belinde Ruth Stieve	1399769406.563
rp14-session-2746	rp14	Infosphäre und Exo-Evolution	https://14.re-publica.de/session/infosphaere-und-exo-evolution	Wed May 07 2014 13:00:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage 1	culture	talk	beginner	de	Peter Weibel	1401138607.708
rp14-session-2747	rp14	The new gatekeepers in the living room: democratisation of the entertainment industry	https://14.re-publica.de/session/new-gatekeepers-living-room-democratisation-entertainment-industry	Wed May 07 2014 18:45:00 GMT+0200 (CEST)	Wed May 07 2014 19:45:00 GMT+0200 (CEST)	3600	2014-05-07	stage 1	media	talk	beginner	en	Richard  Kastelein	1399769406.563
rp14-session-2748	rp14	BILDblog - die ersten 10 Jahre	https://14.re-publica.de/session/bildblog-ersten-10-jahre	Tue May 06 2014 18:45:00 GMT+0200 (CEST)	Tue May 06 2014 19:45:00 GMT+0200 (CEST)	3600	2014-05-06	stage 2	media	talk	beginner	de	Mats Schönauer, Christoph Schultheis, Stefan  Niggemeier	1399769406.563
rp14-session-2749	rp14	Die Zukunft von Online Video (ein Rückblick)	https://14.re-publica.de/session/zukunft-online-video-rueckblick	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage D	science-technology	talk	beginner	de	Dennis Wilsmann	1399769406.563
rp14-session-275	rp14	How We Won The Battle On Net Neutrality In Europe	https://14.re-publica.de/session/how-we-won-battle-net-neutrality-europe	Wed May 07 2014 13:45:00 GMT+0200 (CEST)	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	3600	2014-05-07	stage 6	politics-society	talk	intermediate	en	McNamee Joe, Thomas Lohninger	1399769406.563
rp14-session-2750	rp14	Redefining Growth	https://14.re-publica.de/session/redefining-growth	Wed May 07 2014 14:15:00 GMT+0200 (CEST)	Wed May 07 2014 14:45:00 GMT+0200 (CEST)	1800	2014-05-07	GIG lounge	business-innovation	talk	beginner	en	Kitty Leering	1399769406.563
rp14-session-2751	rp14	DIY Microscope	https://14.re-publica.de/session/diy-microscope	Thu May 08 2014 10:00:00 GMT+0200 (CEST)	Thu May 08 2014 12:15:00 GMT+0200 (CEST)	8100	2014-05-08	GIG makerspace	science-technology	workshop	intermediate	en	Sherif Rashwan	1399769406.563
rp14-session-2754	rp14	Startups: Get ready!	https://14.re-publica.de/session/startups-get-ready	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage 3	business-innovation	talk	beginner	en	Elton Rivas, Carla Kirmis, David Bonney, Anett Gläsel-Maslov, Arend-Jan Majoor, Thomas Handorf, David Knight	1399769406.563
rp14-session-2755	rp14	Werden wir in 30 Jahren noch Auto fahren? Ein Blick in intelligente Szenarien der Science-Fiction-Literatur	https://14.re-publica.de/session/werden-wir-30-jahren-noch-auto-fahren-blick-intelligente-szenarien-science-fiction-literatur	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage 5	research-education	discussion	beginner	de	Thomas LeBlanc	1399769406.563
rp14-session-2756	rp14	Sprachlich barrierefreie Events	https://14.re-publica.de/session/sprachlich-barrierefreie-events	Tue May 06 2014 16:45:00 GMT+0200 (CEST)	Tue May 06 2014 17:15:00 GMT+0200 (CEST)	1800	2014-05-06	stage C	culture	talk	beginner	de	Lukas Gnettner	1399769406.563
rp14-session-2757	rp14	Vorratsdatenspeicherung für Anfänger und Fortgeschrittene	https://14.re-publica.de/session/vorratsdatenspeicherung-fur-anfanger-und-fortgeschrittene	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	3600	2014-05-07	stage 6	politics-society	talk	intermediate	de	Andre Meister, Anna Biselli	1401174016.355
rp14-session-2758	rp14	Innovation for special needs – how cities can make a global effort	https://14.re-publica.de/session/innovation-special-needs-how-cities-can-make-global-effort	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage 5	business-innovation	discussion	beginner	en	Carina Lopes	1399769406.563
rp14-session-2759	rp14	Mobilitätsinnovationen für Menschen mit besonderen Bedürfnissen	https://14.re-publica.de/session/mobilitaetsinnovationen-fuer-menschen-besonderen-beduerfnissen	Wed May 07 2014 15:00:00 GMT+0200 (CEST)	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	1800	2014-05-07	stage 5	politics-society	talk	beginner	de	Raúl Aguayo-Krauthausen	1399769406.563
rp14-session-2760	rp14	Let The People Know: Communication as a tool for success	https://14.re-publica.de/session/let-people-know-communication-tool-success	Wed May 07 2014 10:15:00 GMT+0200 (CEST)	Wed May 07 2014 11:00:00 GMT+0200 (CEST)	2700	2014-05-07	GIG lounge	media	workshop	intermediate	en	Beate Wedekind	1399769406.563
rp14-session-2761	rp14	science:lab Lightning Talks	https://14.re-publica.de/session/sciencelab-lightning-talks	Wed May 07 2014 17:30:00 GMT+0200 (CEST)	Wed May 07 2014 18:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage A	science-technology	talk	beginner	de	Thorsten Witt, Volker Grassmuck, Thorsten Kamps, Helene Hahn	1399769406.563
rp14-session-2762	rp14	Tales for GrownUps	https://14.re-publica.de/session/tales-grownups	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage 1	media	talk	intermediate	en	Christoph Brunmayr, Per Cromwell	1399769406.563
rp14-session-2763	rp14	Developed for re:publica – Apps 2014	https://14.re-publica.de/session/developed-republica-apps-2014	Wed May 07 2014 15:30:00 GMT+0200 (CEST)	Wed May 07 2014 16:00:00 GMT+0200 (CEST)	1800	2014-05-07	stage E	republica	talk	beginner	de	Sascha Weinmann, Thomas Kollbach, Heiko Wichmann	1399769406.563
rp14-session-2768	rp14	Broken Comment Culture: Let's fix it!	https://14.re-publica.de/session/broken-comment-culture-lets-fix-it	Wed May 07 2014 12:30:00 GMT+0200 (CEST)	Wed May 07 2014 13:30:00 GMT+0200 (CEST)	3600	2014-05-07	stage J	politics-society	workshop	beginner	de	Ingrid Brodnig, Teresa Bücker	1399769406.563
rp14-session-2769	rp14	Civil Society Information Defense	https://14.re-publica.de/session/civil-society-information-defense	Wed May 07 2014 10:15:00 GMT+0200 (CEST)	Wed May 07 2014 11:00:00 GMT+0200 (CEST)	2700	2014-05-07	stage 5	politics-society	talk	intermediate	en	Erich Moechel	1399769406.563
rp14-session-2770	rp14	Überwachtes Netz	https://14.re-publica.de/session/ueberwachtes-netz	Wed May 07 2014 10:00:00 GMT+0200 (CEST)	Wed May 07 2014 10:15:00 GMT+0200 (CEST)	900	2014-05-07	stage 5	politics-society	talk	beginner	de	Markus Beckedahl	1399769406.563
rp14-session-2772	rp14	Don´t believe the hype): Wie Netzpolitik in den Mainstream kam und was das für die Zukunft bedeutet	https://14.re-publica.de/session/dont-believe-hype-netzpolitik-den-mainstream-kam-und-was-fuer-zukunft-bedeutet	Wed May 07 2014 11:15:00 GMT+0200 (CEST)	Wed May 07 2014 11:45:00 GMT+0200 (CEST)	1800	2014-05-07	stage 2	politics-society	talk	beginner	de	Markus Beckedahl	1399769406.563
